Tarih,Olay_Ismi,Hisse,Grup,T0_Goreceli_Gun,Duzeltilmis_Kapanis,Log_Getiri,Volatilite_10g,Volatilite_30g,Log_Hacim,Hacim_Degisimi,RSI_14,SMA_Uzaklik_20
2019-07-03,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-252,23.144262,0.00397625,0.0121685,0.01282159,16.452752,-0.42231758,54.3236,0.01544553
2019-07-04,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-251,23.144262,0.0,0.00996336,0.01108478,16.452752,0.0,54.3236,0.01335347
2019-07-05,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-250,23.17732,0.00142733,0.00965157,0.0110743,16.505152,0.0537976,54.8957,0.01286688
2019-07-08,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-247,23.210382,0.00142546,0.00921267,0.01107253,16.663694,0.1718003,55.4961,0.012454
2019-07-09,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-246,23.228758,0.00079138,0.00874341,0.01085535,16.521973,-0.13213648,55.8478,0.01145889
2019-07-10,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-245,23.526321,0.01272878,0.00831941,0.01093573,16.973991,0.57148008,61.1964,0.02123918
2019-07-11,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-244,23.574081,0.00202801,0.00778372,0.01056612,17.048786,0.07766372,61.9923,0.02061429
2019-07-12,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-243,23.673269,0.00419867,0.00708801,0.00984342,16.598223,-0.36273095,63.6592,0.02167336
2019-07-15,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-240,23.460192,-0.00904152,0.00778748,0.00993366,16.764036,0.18035241,57.795,0.01015808
2019-07-16,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-239,23.210382,-0.01070532,0.0066329,0.00983243,16.868294,0.10988688,51.7734,-0.0016833
2019-07-17,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-238,22.945879,-0.01146134,0.0075186,0.00984768,17.123474,0.29069339,46.2757,-0.01362386
2019-07-18,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-237,22.949553,0.00016008,0.0075208,0.00933326,17.054542,-0.06660959,46.3609,-0.01297184
2019-07-19,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-236,23.056087,0.0046314,0.0076946,0.00933392,16.807767,-0.2186836,48.892,-0.00776282
2019-07-22,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-233,23.162626,0.00461021,0.00784864,0.00935026,16.568292,-0.21295897,51.3636,-0.00322511
2019-07-23,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-232,23.225079,0.00269263,0.00789835,0.0093534,16.492249,-0.0732236,52.8045,-0.00111394
2019-07-24,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-231,23.324263,0.00426146,0.00675077,0.00890084,16.80197,0.36304479,55.0805,0.00312017
2019-07-25,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-230,23.059767,-0.01140473,0.00741541,0.00901652,16.818258,0.01642157,48.3801,-0.0080906
2019-07-26,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-229,22.942205,-0.00511115,0.00709969,0.00897898,16.776009,-0.04136876,45.718,-0.01216404
2019-07-29,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-226,22.850361,-0.00401134,0.00680701,0.00891805,16.623092,-0.14179908,43.6951,-0.01489543
2019-07-30,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-225,23.107521,0.01119124,0.00741662,0.00880152,16.888324,0.3037333,50.3229,-0.00392728
2019-07-31,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-224,23.03405,-0.0031846,0.00644926,0.00882334,17.235072,0.41445937,48.564,-0.00685841
2019-08-01,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-223,22.512384,-0.02290798,0.00979551,0.00887027,17.735113,0.64878911,38.3222,-0.02802664
2019-08-02,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-222,22.189096,-0.01446456,0.01022753,0.00906137,17.585965,-0.13855785,33.5939,-0.03993648
2019-08-05,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-219,21.527832,-0.03025441,0.01267841,0.01038574,17.825636,0.27083074,26.4148,-0.06514479
2019-08-06,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-218,21.502115,-0.0011953,0.01239369,0.01033418,17.341724,-0.38363268,26.1804,-0.06274779
2019-08-07,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-217,21.340479,-0.00754563,0.01166784,0.00983447,17.71959,0.45916752,24.6975,-0.06534069
2019-08-08,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-216,21.953981,0.02834282,0.01648948,0.01132691,17.655728,-0.06186548,38.8546,-0.03504735
2019-08-09,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-215,21.711521,-0.01110546,0.01660598,0.01116483,17.189213,-0.37281565,35.976,-0.04157226
2019-08-12,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-212,21.454363,-0.01191503,0.01671428,0.01127424,17.596012,0.50200093,33.1691,-0.04871261
2019-08-13,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-211,21.652739,0.00920392,0.0164935,0.01120041,17.17224,-0.34542634,37.2372,-0.03658968
2019-08-14,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-210,20.804115,-0.03998112,0.01950135,0.01309479,17.672008,0.6483384,29.0818,-0.06991645
2019-08-15,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-209,20.675539,-0.00619951,0.01899919,0.0130857,17.168071,-0.3958528,28.0784,-0.0709421
2019-08-16,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-208,20.947388,0.01306263,0.02000819,0.01341308,17.572016,0.49772185,33.317,-0.05424581
2019-08-19,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-205,21.410273,0.02185689,0.01970328,0.01416282,17.139222,-0.35130588,41.174,-0.02950789
2019-08-20,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-204,21.230268,-0.00844291,0.01986241,0.01418485,16.762189,-0.31410644,39.2378,-0.03329664
2019-08-21,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-203,21.366194,0.00638202,0.01986195,0.01398816,16.996676,0.26426013,41.4758,-0.02275086
2019-08-22,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-202,21.270678,-0.00448046,0.01721563,0.01395455,16.744366,-0.22299666,40.3511,-0.02312271
2019-08-23,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-201,20.557983,-0.03408013,0.01974126,0.0149479,17.703606,1.60971229,33.1318,-0.05065636
2019-08-26,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-198,20.646147,0.00427935,0.01981693,0.0150123,16.888695,-0.5573213,34.6884,-0.04170795
2019-08-27,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-197,20.517569,-0.00624718,0.01928205,0.01496829,16.979406,0.0949534,33.4649,-0.04191722
2019-08-28,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-196,20.81146,0.0142223,0.01577598,0.01526492,17.261962,0.32651526,38.7804,-0.02312445
2019-08-29,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-195,21.116381,0.01454526,0.01622264,0.01559817,17.020831,-0.21426114,43.7973,-0.00555353
2019-08-30,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-194,21.116381,0.0,0.01576208,0.01554517,17.075321,0.05600201,43.7973,-0.00303529
2019-09-02,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-191,21.116381,0.0,0.01392686,0.01549076,17.075321,0.0,43.7973,-0.00206601
2019-09-03,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-190,21.013515,-0.00488325,0.01377096,0.01545507,17.145198,0.07237585,42.3355,-0.00577944
2019-09-04,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-189,21.307409,0.01388904,0.01440949,0.01571601,16.923759,-0.19863514,47.7058,0.00820455
2019-09-05,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-188,21.57192,0.01233762,0.01483923,0.01587593,17.185458,0.29913591,52.0354,0.02164391
2019-09-06,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-187,21.685801,0.00526521,0.00804587,0.0159238,17.012901,-0.15848953,53.8085,0.02709982
2019-09-09,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-184,22.119303,0.01979296,0.00922734,0.01639976,17.71777,1.02358124,59.8875,0.04598461
2019-09-10,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-183,22.380133,0.01172298,0.00806015,0.01641377,17.755849,0.03881311,63.0394,0.05650178
2019-09-11,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-182,22.402172,0.00098429,0.00813716,0.01641286,17.633311,-0.11532779,63.3018,0.05356815
2019-09-12,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-181,22.262569,-0.00625116,0.00873392,0.01591792,17.456223,-0.16229342,60.3778,0.04310992
2019-09-13,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-180,22.438908,0.00788963,0.00855796,0.01575788,17.152105,-0.26222619,62.7202,0.04771126
2019-09-16,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-177,23.192017,0.03301171,0.01173253,0.0157511,17.932197,1.18167207,70.6899,0.07838951
2019-09-17,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-176,22.868734,-0.01403744,0.01323023,0.01602659,17.783914,-0.13781301,64.3321,0.05932216
2019-09-18,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-175,22.758518,-0.00483116,0.01369308,0.01597811,16.960051,-0.56126654,62.2757,0.05082808
2019-09-19,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-174,22.699743,-0.00258589,0.01380962,0.01520871,17.149036,0.20802275,61.1531,0.04466769
2019-09-20,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-173,22.718279,0.00081622,0.01387508,0.01503316,17.511867,0.43739344,61.3895,0.04034919
2019-09-23,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-170,22.725693,0.00032629,0.01284176,0.01482081,16.741936,-0.53695515,61.4904,0.03575695
2019-09-24,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-169,22.366087,-0.01595029,0.01363935,0.01510331,17.531543,1.20253151,54.1023,0.01509137
2019-09-25,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-168,22.403154,0.00165593,0.01364673,0.01296105,16.823586,-0.50735019,54.7064,0.01311434
2019-09-26,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-167,22.110279,-0.01315915,0.01416362,0.01318195,17.148108,0.38336856,49.1967,-0.00237202
2019-09-27,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-166,22.106575,-0.00016754,0.01384719,0.01302767,17.257952,0.11610439,49.1293,-0.00476242
2019-09-30,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-163,21.947165,-0.00723712,0.0067181,0.01255717,17.494764,0.26720233,46.1963,-0.01378339
2019-10-01,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-162,21.43926,-0.02341411,0.00846635,0.01321829,17.304395,-0.17334565,38.3422,-0.03752721
2019-10-02,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-161,20.912825,-0.02486125,0.0102261,0.01393605,17.44847,0.15497078,32.2264,-0.06032822
2019-10-03,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-160,21.138971,0.01075573,0.01182293,0.01407107,17.526988,0.08168229,36.8838,-0.04924203
2019-10-04,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-159,21.27244,0.00629402,0.01234695,0.01257034,16.824939,-0.50443122,39.5252,-0.04234886
2019-10-07,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-156,21.083357,-0.00892838,0.01211683,0.0126873,16.963311,0.14840352,37.1531,-0.04864268
2019-10-08,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-155,20.723759,-0.01720315,0.01221993,0.01304672,17.50535,0.71950801,33.0862,-0.06136128
2019-10-09,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-154,20.912825,0.00908178,0.0130445,0.01289084,16.696606,-0.5545826,36.9914,-0.04959236
2019-10-10,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-153,21.176044,0.01250798,0.01415084,0.01281761,16.816797,0.12771255,42.0612,-0.03524814
2019-10-11,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-152,21.461508,0.01339043,0.01520298,0.01304535,17.625009,1.24389152,47.0383,-0.02006103
2019-10-14,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-149,21.450384,-0.00051844,0.01514136,0.01304643,17.006859,-0.46105948,46.8693,-0.01665901
2019-10-15,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-148,21.539364,0.00413958,0.01326027,0.01302148,16.914251,-0.08844958,48.464,-0.00956199
2019-10-16,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-147,21.239065,-0.01403996,0.01125344,0.01305353,16.989832,0.0785115,43.6973,-0.01994679
2019-10-17,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-146,21.253899,0.00069816,0.0107785,0.01284215,16.934177,-0.05413499,43.9903,-0.01597978
2019-10-18,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-145,21.142679,-0.00524663,0.01071184,0.01282296,16.838644,-0.09111168,42.2161,-0.01754567
2019-10-21,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-142,21.520821,0.01772716,0.01168473,0.01271339,16.857554,0.01908969,49.6513,0.00283306
2019-10-22,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-141,21.79887,0.01283727,0.00991078,0.01275314,17.489119,0.88055184,54.3071,0.0171339
2019-10-23,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-140,21.980526,0.00829874,0.0098785,0.01285944,16.978485,-0.39988526,57.0983,0.02662219
2019-10-24,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-139,21.88784,-0.00422563,0.0098788,0.01283422,17.003251,0.02507529,55.244,0.02282453
2019-10-25,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-138,22.0658,0.00809764,0.00940909,0.012839,16.983093,-0.01995576,58.0602,0.03123887
2019-10-28,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-135,21.939747,-0.00572897,0.00974995,0.01118816,16.973073,-0.00997053,55.401,0.0253656
2019-10-29,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-134,22.028725,0.00404735,0.00974801,0.01099439,17.109004,0.14560332,56.9016,0.02810786
2019-10-30,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-133,21.580137,-0.02057395,0.01108787,0.01153381,17.24993,0.15133943,48.1127,0.00560579
2019-10-31,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-132,21.487453,-0.00430412,0.01124447,0.01154225,17.218866,-0.03058678,46.5141,0.00047452
2019-11-01,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-131,21.976818,0.02251897,0.01282245,0.01236462,17.097181,-0.11457252,55.0132,0.02158454
2019-11-04,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-128,22.692329,0.03203878,0.01513176,0.01376732,17.578114,0.61758364,64.0166,0.0509148
2019-11-05,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-127,22.721983,0.00130591,0.01493166,0.01343656,17.374002,-0.18462903,64.3352,0.04744155
2019-11-06,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-126,22.25857,-0.02060578,0.01672833,0.01397591,17.389422,0.01553964,55.9924,0.02290619
2019-11-07,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-125,22.592234,0.01487911,0.01711898,0.01401795,17.092029,-0.25724847,60.0131,0.03487235
2019-11-08,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-124,22.499548,-0.00411099,0.01716359,0.01404501,16.849482,-0.21537265,58.4165,0.02818228
2019-11-11,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-121,22.373503,-0.00561787,0.01715811,0.01401698,17.181461,0.39372269,56.2258,0.0202703
2019-11-12,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-120,22.25857,-0.00515025,0.01727974,0.01331522,17.037677,-0.13392493,54.2288,0.01336738
2019-11-13,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-119,22.162182,-0.00433977,0.0157155,0.0124249,16.867207,-0.15673141,52.5433,0.00686336
2019-11-14,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-118,22.102865,-0.00268007,0.01564375,0.0123378,16.602594,-0.23249745,51.4828,0.0022357
2019-11-15,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-117,22.273401,0.00768595,0.01420595,0.0123591,16.725881,0.13120934,54.3363,0.007386
2019-11-18,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-114,22.002769,-0.01222487,0.00978655,0.01246948,17.054511,0.38906315,49.3735,-0.0059376
2019-11-19,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-113,21.676529,-0.01493827,0.0103107,0.01235919,17.241667,0.20581617,44.1399,-0.02040609
2019-11-20,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-112,21.895258,0.01004002,0.0095904,0.01238068,17.350364,0.11482466,48.1112,-0.01033073
2019-11-21,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-111,22.254868,0.01629067,0.00986704,0.01251488,17.258598,-0.08768154,53.9126,0.00508998
2019-11-22,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-110,22.180721,-0.00333725,0.00984735,0.01234554,16.950309,-0.26529725,52.6066,0.00148144
2019-11-25,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-107,22.202963,0.00100224,0.00975642,0.0123418,17.02118,0.07344239,52.9746,0.00189032
2019-11-26,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-106,21.999063,-0.00922586,0.01004093,0.0124707,17.104062,0.08641375,49.2028,-0.00724403
2019-11-27,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-105,22.054672,0.00252459,0.010035,0.01215818,16.77751,-0.27859275,50.2433,-0.00579908
2019-11-28,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-104,22.054672,0.0,0.01000565,0.01215995,16.77751,0.0,50.2433,-0.00706852
2019-11-29,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-103,21.832233,-0.010137,0.0100286,0.01228197,16.566646,-0.19011615,45.8832,-0.01676301
2019-12-02,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-100,21.832233,0.0,0.00936706,0.01187254,17.242343,0.96540318,45.8832,-0.01485501
2019-12-03,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-99,21.505991,-0.01505593,0.00938687,0.0119632,17.33866,0.1011079,39.9815,-0.02690652
2019-12-04,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-98,21.828527,0.01488617,0.01010568,0.01218768,17.36665,0.02838512,47.2107,-0.01135066
2019-12-05,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-97,21.724724,-0.00476675,0.008295,0.0121942,16.896723,-0.37495194,45.3188,-0.01411527
2019-12-06,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-96,22.139936,0.0189321,0.01066844,0.0126035,17.325837,0.53589659,53.3686,0.00554789
2019-12-09,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-93,22.113987,-0.00117275,0.01066373,0.01255806,16.637639,-0.49751937,52.845,0.00496158
2019-12-10,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-92,22.158476,0.00200978,0.01021306,0.01254239,16.681715,0.04506144,53.684,0.00721244
2019-12-11,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-91,22.121405,-0.00167441,0.01021703,0.01192252,17.029269,0.41560142,52.8403,0.00562057
2019-12-12,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-90,22.529202,0.01826664,0.01168453,0.012294,17.621764,0.80849456,60.2419,0.02316717
2019-12-13,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-89,22.358669,-0.00759818,0.01141283,0.01174232,16.939768,-0.49439326,56.2651,0.01522586
2019-12-16,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-86,22.658957,0.01334107,0.01187381,0.01043849,16.918832,-0.02071846,61.1309,0.02733034
2019-12-17,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-85,22.673792,0.00065451,0.01000648,0.01043626,17.650488,1.07852082,61.3597,0.02568416
2019-12-18,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-84,22.759058,0.0037535,0.00942219,0.0097055,17.069035,-0.44091471,62.7176,0.02753374
2019-12-19,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-83,22.75164,-0.00032598,0.00905131,0.00933155,17.055553,-0.01339186,62.5118,0.02604821
2019-12-20,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-82,22.969883,0.00954668,0.00780268,0.00944472,17.366265,0.36439682,66.0427,0.0340504
2019-12-23,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-79,23.205725,0.01021508,0.00784662,0.00952216,17.109286,-0.22661569,69.3971,0.04231484
2019-12-24,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-78,23.194492,-0.00048415,0.00798425,0.00945241,16.125548,-0.62608928,69.0472,0.03902085
2019-12-25,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-77,23.194492,0.0,0.00785527,0.009395,16.125548,0.0,69.0472,0.03637502
2019-12-26,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-76,23.187008,-0.00032273,0.00635381,0.00936851,16.826742,1.01615913,68.7793,0.03342629
2019-12-27,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-75,23.089678,-0.00420645,0.00579872,0.00935353,16.88061,0.0553455,65.2341,0.02621275
2019-12-30,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-72,23.016808,-0.00316096,0.00487148,0.00904629,17.191698,0.36490861,62.6312,0.02028825
2019-12-31,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-71,23.147898,0.00567925,0.00502367,0.00852224,16.880993,-0.26706996,65.3126,0.02237865
2020-01-01,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-70,23.147898,0.0,0.00502408,0.00839956,16.880993,0.0,65.3126,0.01940845
2020-01-02,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-69,23.356087,0.00895366,0.00544857,0.00806488,16.988945,0.113995,69.3618,0.02489527
2020-01-03,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-68,23.286688,-0.00297576,0.00510866,0.0080575,17.893146,1.46995739,66.572,0.01928539
2020-01-06,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-65,23.467897,0.00775156,0.00467579,0.00813346,17.620309,-0.23878331,69.9686,0.02418238
2020-01-07,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-64,23.406204,-0.00263229,0.0048054,0.00790995,16.947739,-0.48960509,67.4556,0.01871636
2020-01-08,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-63,23.020666,-0.01660879,0.00735055,0.00861197,17.454222,0.65944602,54.3247,-2.046e-05
2020-01-09,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-62,23.1903,0.00734175,0.00778695,0.00867405,17.240867,-0.19213097,58.1819,0.00590383
2020-01-10,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-61,23.059221,-0.00566834,0.00788806,0.00850088,16.722543,-0.40448239,54.3616,-0.00129923
2020-01-13,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-58,23.066933,0.00033436,0.00781604,0.00849863,16.680963,-0.0407269,54.5507,-0.0018471
2020-01-14,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-57,23.070787,0.0001671,0.00757883,0.00788793,17.361616,0.9751666,54.6518,-0.00253705
2020-01-15,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-56,22.901148,-0.00738017,0.00789545,0.00771243,16.891052,-0.37535037,49.4382,-0.01017544
2020-01-16,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-55,22.939703,0.00168213,0.00717117,0.00761818,16.615775,-0.24063781,50.5918,-0.00891182
2020-01-17,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-54,22.793198,-0.00640702,0.0073144,0.00703738,16.985961,0.44800292,46.2715,-0.01486544
2020-01-20,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-51,22.793198,0.0,0.00651666,0.00702832,16.985961,0.0,46.2715,-0.01398643
2020-01-21,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-50,22.384523,-0.01809234,0.00808638,0.00784084,17.362515,0.45725538,36.2552,-0.02996589
2020-01-22,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-49,22.168617,-0.00969215,0.00717672,0.00804578,17.194987,-0.15424729,32.2797,-0.03718202
2020-01-23,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-48,22.083803,-0.0038332,0.00603288,0.00729947,17.094766,-0.09536235,30.8487,-0.03856232
2020-01-24,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-47,21.829346,-0.01158925,0.00639741,0.00746468,17.523732,0.53566802,26.9837,-0.04702588
2020-01-27,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-44,21.224041,-0.02812065,0.0092262,0.00852012,17.585163,0.06335763,20.4272,-0.06981081
2020-01-28,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-43,21.320429,0.00453117,0.00976035,0.00859368,17.168924,-0.34047734,23.6102,-0.06182937
2020-01-29,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-42,21.096819,-0.01054345,0.00979319,0.00865685,17.129362,-0.03878994,21.4651,-0.06746067
2020-01-30,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-41,21.266451,0.00800849,0.01066821,0.00886128,17.70449,0.77735824,26.8916,-0.05560085
2020-01-31,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-40,20.603325,-0.03167829,0.01308135,0.01008129,18.018126,0.36839197,20.8318,-0.07956484
2020-02-03,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-37,20.333443,-0.01318551,0.01260597,0.00987678,17.566858,-0.36318033,18.9593,-0.08521677
2020-02-04,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-36,20.406694,0.00359605,0.01318289,0.00996036,17.495339,-0.06902091,21.034,-0.07568465
2020-02-05,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-35,21.17392,0.03690722,0.01965622,0.01246908,18.046191,0.73472992,38.7278,-0.03690536
2020-02-06,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-34,20.958017,-0.01024896,0.0197333,0.01252611,17.243064,-0.55207376,36.2652,-0.04186142
2020-02-07,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-33,20.811512,-0.00701497,0.01962228,0.01254307,17.125564,-0.11085932,34.6549,-0.04364553
2020-02-10,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-30,20.707418,-0.00501428,0.01784796,0.0125461,17.192456,0.06917982,33.5161,-0.04324203
2020-02-11,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-29,20.938738,0.01110892,0.01825107,0.01272139,17.136553,-0.05436936,38.3632,-0.02776557
2020-02-12,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-28,21.220186,0.01335198,0.01854202,0.01307115,17.353556,0.2423472,43.7379,-0.01083701
2020-02-13,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-27,21.154644,-0.00309345,0.01837968,0.01287811,16.991471,-0.30377679,42.8019,-0.00977241
2020-02-14,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-26,21.042839,-0.00529914,0.01499298,0.01288307,17.035985,0.04552021,41.1828,-0.01095414
2020-02-17,COVID19_Pandemisi_2020,XLE,Odak_Sektor,-23,21.042839,0.0,0.01404832,0.01272898,17.035985,0.0,41.1828,-0.00686892
